200.0,1.0,57.0,216.0,0.0,0.0
200.0,1.0,57.0,14.0,0.0,0.0
200.0,1.0,58.666666666666664,14.0,0.0,0.0
200.0,1.0,66.0,11.0,0.0,0.0
200.0,1.0,61.666666666666664,11.0,0.0,0.0
200.0,1.0,80.0,13.0,0.0,0.0
200.0,1.0,85.33333333333333,14.0,0.0,0.0
200.0,1.0,72.33333333333333,1541.0,0.0,0.0
200.0,1.0,63.666666666666664,1640.0,0.0,0.0
200.0,1.0,61.333333333333336,1594.0,0.0,0.0
200.0,1.0,95.66666666666667,1610.0,0.0,0.0
200.0,1.0,72.0,1607.0,0.0,0.0
200.0,1.0,116.0,1637.0,0.0,0.0
200.0,1.0,62.0,2618.0,0.0,0.0
200.0,1.0,71.66666666666667,2792.0,0.0,0.0
200.0,1.0,125.66666666666667,2791.0,0.0,0.0
200.0,1.0,106.66666666666667,2760.0,0.0,0.0
200.0,1.0,73.66666666666667,2618.0,0.0,0.0
200.0,1.0,100.33333333333333,23541.0,0.0,0.0
200.0,1.0,225.66666666666666,46994.0,0.0,0.0
200.0,1.0,179.66666666666666,46950.0,0.0,0.0
200.0,1.0,70.66666666666667,13.0,0.0,0.0
200.0,1.0,66.33333333333333,10.0,0.0,0.0
200.0,1.0,69.33333333333333,13.0,0.0,0.0
200.0,1.0,73.0,13.0,0.0,0.0
200.0,1.0,68.66666666666667,10.0,0.0,0.0
200.0,1.0,64.33333333333333,10.0,0.0,0.0
200.0,1.0,102.0,13.0,0.0,0.0
200.0,1.0,109.66666666666667,14.0,0.0,0.0
200.0,1.0,99.0,47033.0,0.0,0.0
200.0,1.0,85.66666666666667,5367.0,0.0,0.0
200.0,1.0,58.666666666666664,13.0,0.0,0.0
200.0,1.0,66.0,14.0,0.0,0.0
200.0,1.0,58.666666666666664,14.0,0.0,0.0
200.0,1.0,70.0,14.0,0.0,0.0
200.0,1.0,69.0,1617.0,0.0,0.0
200.0,1.0,73.66666666666667,1640.0,0.0,0.0
200.0,1.0,59.0,1607.0,0.0,0.0
200.0,1.0,63.333333333333336,1640.0,0.0,0.0
200.0,1.0,66.0,2792.0,0.0,0.0
200.0,1.0,61.333333333333336,2792.0,0.0,0.0
200.0,1.0,94.33333333333333,23541.0,0.0,0.0
200.0,1.0,102.33333333333333,47029.0,0.0,0.0
200.0,1.0,93.33333333333333,47029.0,0.0,0.0
200.0,1.0,70.33333333333333,14.0,0.0,0.0
200.0,1.0,59.0,10.0,0.0,0.0
200.0,1.0,65.33333333333333,14.0,0.0,0.0
200.0,1.0,62.0,14.0,0.0,0.0
200.0,1.0,66.0,10.0,0.0,0.0
200.0,1.0,66.33333333333333,10.0,0.0,0.0
200.0,1.0,74.0,14.0,0.0,0.0
200.0,1.0,66.66666666666667,15.0,0.0,0.0
